Arrest Date,Time,Area Name,Age,Sex Code,Descent Code,Arrest Type Code,Charge Description,latitude,longitude,loja_0.5_milha,loja_1_milha,escola_0.5_milha,escola_1_milha
2016-04-27,2150.0,Foothill,23,M,H,F,transport/sell/furnish/etc marijuana,34.2745,-118.431,0,0,1,8
2016-04-28,1415.0,West LA,18,M,H,F,possession marijuana for sale,34.0349,-118.3893,2,4,3,5
2016-04-25,1835.0,Central,34,M,B,F,transport/sell/furnish/etc marijuana,34.0615,-118.2412,1,4,2,8
2016-04-28,33.0,Newton,30,M,H,F,possession marijuana for sale,34.0114,-118.2624,1,5,8,22
2016-04-28,105.0,Central,26,M,B,F,transport/sell/furnish/etc marijuana,34.0485,-118.2513,9,18,2,9
2016-04-23,1625.0,Wilshire,23,M,B,F,transport/sell/furnish/etc marijuana,34.0459,-118.3374,2,7,1,8
2016-04-25,1830.0,Central,47,M,B,F,furnishing marijuana to minor over 14 yrs,34.0558,-118.24,3,9,1,7
2016-04-26,40.0,Pacific,67,M,O,F,unlawfully plant/cultivate/etc marijuana,33.944,-118.4073,0,1,0,0
2016-04-27,2150.0,Foothill,29,F,H,F,transport/sell/furnish/etc marijuana,34.2745,-118.431,0,0,1,8
2016-04-26,1220.0,Pacific,59,M,W,F,unlawfully plant/cultivate/etc marijuana,33.942,-118.4095,0,0,0,0
2016-04-29,1740.0,Pacific,20,M,H,F,transport/sell/furnish/etc marijuana,33.9875,-118.4741,3,4,1,3
2016-05-01,615.0,Hollywood,25,M,B,F,transport/sell/furnish/etc marijuana,34.0998,-118.3211,5,8,5,9
2016-04-30,830.0,Hollywood,56,M,W,F,possession marijuana for sale,34.098,-118.3456,5,11,2,6
2016-04-29,1615.0,Pacific,20,M,H,F,transport/sell/furnish/etc marijuana,33.9901,-118.4764,2,6,1,2
2016-05-04,1530.0,Northeast,28,M,W,F,possession marijuana for sale,34.1071,-118.2509,1,1,2,10
2016-05-01,1115.0,Central,52,M,B,F,possession marijuana for sale,34.0449,-118.2458,9,19,0,5
2016-04-29,2140.0,Hollywood,23,M,W,F,transport/sell/furnish/etc marijuana,34.1016,-118.3333,8,12,2,5
2016-05-04,1430.0,West LA,32,F,W,F,possession marijuana for sale,34.0473,-118.4206,0,7,0,2
2016-04-29,1515.0,Pacific,38,M,B,F,transport/sell/furnish/etc marijuana,33.994,-118.4798,1,7,1,2
2016-05-04,910.0,Southwest,27,M,H,F,possession marijuana for sale,34.0326,-118.3428,0,5,1,8
2016-05-02,120.0,Hollywood,44,M,W,F,transport/sell/furnish/etc marijuana,34.1,-118.3113,0,8,4,9
2016-04-29,1550.0,Wilshire,30,M,B,M,poss of more than 28.5 grams of marijuana,34.0434,-118.3418,2,7,1,8
2016-05-04,1500.0,Hollywood,30,M,B,F,transport/sell/furnish/etc marijuana,34.1016,-118.337,2,14,2,5
2016-04-29,1645.0,Pacific,39,M,B,F,transport/sell/furnish/etc marijuana,33.9896,-118.4759,2,6,1,3
2016-04-29,1515.0,Pacific,39,M,W,F,transport/sell/furnish/etc marijuana,33.994,-118.4798,1,7,1,2
2016-04-29,1930.0,Hollywood,30,M,B,F,possession marijuana for sale,34.1016,-118.3387,1,15,2,4
2016-04-29,1640.0,Pacific,26,M,B,F,transport/sell/furnish/etc marijuana,33.9933,-118.4765,2,7,1,3
2016-05-10,1705.0,Olympic,45,M,W,F,transport/sell/furnish/etc marijuana,34.0632,-118.2831,1,5,11,32
2016-05-10,1325.0,Northeast,35,M,W,F,transport/sell/furnish/etc marijuana,34.0858,-118.2599,0,3,4,7
2016-05-09,2030.0,Southwest,47,M,B,F,possession marijuana for sale,34.0073,-118.3013,0,1,3,17
2016-05-06,1500.0,Van Nuys,35,M,W,F,unlawfully plant/cultivate/etc marijuana,34.2103,-118.4529,0,2,2,8
2016-05-10,1830.0,Olympic,40,F,B,F,transport/sell/furnish/etc marijuana,34.0399,-118.31299999999999,1,3,4,12
2016-05-06,1315.0,Van Nuys,37,M,O,F,possession marijuana for sale,34.2103,-118.4529,0,2,2,8
2016-05-09,1325.0,Central,50,M,B,F,possession marijuana for sale,34.0442,-118.2439,7,19,0,5
2016-05-07,2120.0,Wilshire,22,M,H,M,poss of more than 28.5 grams of marijuana,34.0464,-118.3338,1,5,2,10
2016-05-09,830.0,Pacific,35,M,H,F,transport/sell/furnish/etc marijuana,33.9976,-118.46700000000001,5,8,2,4
2016-05-06,1500.0,Van Nuys,24,M,O,F,unlawfully plant/cultivate/etc marijuana,34.2103,-118.4529,0,2,2,8
2016-05-05,1805.0,Pacific,32,M,B,F,transport/sell/furnish/etc marijuana,33.9958,-118.4815,1,7,0,1
2016-05-06,1315.0,Van Nuys,32,M,W,F,possession marijuana for sale,34.2103,-118.4529,0,2,2,8
2016-05-07,2330.0,West LA,26,F,W,F,possession marijuana for sale,34.0542,-118.3805,0,3,0,4
2016-05-10,730.0,Olympic,36,M,H,M,poss of more than 28.5 grams of marijuana,34.0636,-118.296,2,9,5,25
2016-05-09,1850.0,77th Street,35,M,W,F,transport/sell/furnish/etc marijuana,33.9838,-118.2827,1,3,3,13
2016-05-08,2130.0,Northeast,25,M,H,F,possession marijuana for sale,34.1227,-118.2233,0,1,2,3
2016-05-07,2330.0,West LA,34,M,O,F,possession marijuana for sale,34.0542,-118.3805,0,3,0,4
2016-05-06,1500.0,Van Nuys,37,M,W,F,unlawfully plant/cultivate/etc marijuana,34.2103,-118.4529,0,2,2,8
2016-05-08,1900.0,Pacific,27,M,B,F,transport/sell/furnish/etc marijuana,33.9887,-118.4721,3,6,1,4
2016-05-14,100.0,Hollywood,35,M,B,F,possession marijuana for sale,34.0997,-118.3338,7,14,2,5
2016-05-15,2330.0,Olympic,44,M,H,F,transport/sell/furnish/etc marijuana,34.04,-118.3003,1,4,2,11
2016-05-11,2110.0,Pacific,20,M,H,F,possession marijuana for sale,33.9947,-118.4805,1,7,0,2
2016-05-12,1735.0,Van Nuys,57,M,H,F,transport/sell/furnish/etc marijuana,34.1976,-118.4574,0,1,2,11
2016-05-11,1630.0,Southeast,33,M,B,F,possession marijuana for sale,33.9374,-118.2739,0,0,4,15
2016-05-11,2000.0,Foothill,41,M,O,F,possession marijuana for sale,34.2303,-118.3843,0,2,0,3
2016-05-13,1330.0,Pacific,19,M,B,F,transport/sell/furnish/etc marijuana,33.988,-118.4703,3,6,1,5
2016-05-13,1600.0,Hollywood,23,M,B,F,transport/sell/furnish/etc marijuana,34.1016,-118.331,8,11,1,8
2016-05-13,1720.0,Hollywood,19,M,H,F,transport/sell/furnish/etc marijuana,34.1006,-118.3417,2,15,2,4
2016-05-11,1825.0,Southeast,44,M,B,F,transport/sell/furnish/etc marijuana,33.9398,-118.2611,0,0,3,19
2016-05-11,1820.0,Southeast,23,M,B,F,possession marijuana for sale,33.9358,-118.25,0,0,5,16
2016-05-11,1630.0,Southeast,38,M,B,F,possession marijuana for sale,33.9374,-118.2739,0,0,4,15
2016-05-12,1215.0,Newton,26,M,H,F,possession marijuana for sale,34.0082,-118.2698,0,5,4,23
2016-05-13,1450.0,Hollywood,32,M,B,F,transport/sell/furnish/etc marijuana,34.1016,-118.3361,6,14,2,5
2016-05-12,650.0,Central,33,M,H,M,poss of more than 28.5 grams of marijuana,34.0524,-118.2342,1,9,1,6
2016-05-11,1140.0,Southwest,29,M,W,F,unlawfully plant/cultivate/etc marijuana,34.0212,-118.3189,1,1,3,12
2016-05-11,1315.0,Newton,18,M,H,F,possession marijuana for sale,33.9984,-118.2696,0,3,5,20
2016-05-13,1935.0,Pacific,23,M,H,F,possession marijuana for sale,33.9877,-118.4723,3,5,1,4
2016-05-11,1820.0,Southeast,34,M,B,F,possession marijuana for sale,33.9358,-118.25,0,0,5,16
2016-05-13,1715.0,Hollywood,42,M,B,F,transport/sell/furnish/etc marijuana,34.1016,-118.3333,8,12,2,5
2016-05-12,1915.0,Southwest,30,M,B,F,transport/sell/furnish/etc marijuana,34.0039,-118.3323,0,1,2,12
2016-05-13,20.0,Rampart,32,M,B,F,transport/sell/furnish/etc marijuana,34.0596,-118.2749,2,4,9,31
2016-05-13,1600.0,Hollywood,27,M,B,F,transport/sell/furnish/etc marijuana,34.1016,-118.331,8,11,1,8
2016-05-13,1815.0,Hollywood,39,M,H,F,transport/sell/furnish/etc marijuana,34.1016,-118.3374,2,15,2,5
2016-05-12,1945.0,Harbor,23,M,H,F,possession marijuana for sale,33.7753,-118.2456,0,0,0,1
2016-05-11,915.0,Wilshire,51,M,B,F,transport/sell/furnish/etc marijuana,34.0412,-118.3528,4,10,2,6
2016-05-17,1520.0,Pacific,30,M,W,F,transport/sell/furnish/etc marijuana,33.9864,-118.4732,3,4,1,3
2016-05-19,1500.0,Harbor,24,M,W,F,possession marijuana for sale,33.7433,-118.2879,0,0,2,7
2016-05-20,1500.0,Southwest,19,M,B,F,transport/sell/furnish/etc marijuana,34.0145,-118.29799999999999,0,0,2,17
2016-05-17,1725.0,Pacific,24,M,B,F,transport/sell/furnish/etc marijuana,33.9875,-118.4741,3,4,1,3
2016-05-19,1310.0,West LA,13,M,H,F,possession marijuana for sale,34.0532,-118.4952,0,0,1,1
2016-05-17,1520.0,Pacific,21,M,W,F,transport/sell/furnish/etc marijuana,33.9864,-118.4732,3,4,1,3
2016-05-19,1400.0,West LA,15,M,W,F,possession marijuana for sale,34.0463,-118.5305,0,0,2,3
2016-05-18,1630.0,Hollywood,33,M,O,F,possession marijuana for sale,34.1146,-118.3607,0,1,0,0
2016-05-21,2350.0,Hollywood,49,M,B,F,transport/sell/furnish/etc marijuana,34.1016,-118.3387,1,15,2,4
2016-05-19,2205.0,Harbor,14,M,H,F,transport/sell/furnish/etc marijuana,33.7306,-118.2946,0,0,4,8
2016-05-21,1450.0,77th Street,32,M,B,F,transport/sell/furnish/etc marijuana,33.9728,-118.2783,0,3,3,11
2016-05-19,1510.0,West LA,24,F,H,F,possession marijuana for sale,34.0473,-118.4768,0,0,1,3
2016-05-19,1500.0,Harbor,21,M,B,F,possession marijuana for sale,33.7433,-118.2879,0,0,2,7
2016-05-19,1510.0,West LA,22,F,H,F,possession marijuana for sale,34.0473,-118.4768,0,0,1,3
2016-05-18,1215.0,Southwest,24,M,B,F,transport/sell/furnish/etc marijuana,34.0326,-118.34700000000001,1,6,2,9
2016-05-19,1510.0,West LA,26,M,H,F,possession marijuana for sale,34.0453,-118.46600000000001,0,0,2,3
2016-05-19,1500.0,Harbor,25,M,B,F,possession marijuana for sale,33.7433,-118.2879,0,0,2,7
2016-05-20,1500.0,Southwest,22,M,B,F,transport/sell/furnish/etc marijuana,34.0145,-118.29799999999999,0,0,2,17
2016-05-17,1410.0,Pacific,58,M,B,F,transport/sell/furnish/etc marijuana,33.997,-118.4761,1,7,1,3
2016-05-18,1435.0,77th Street,47,M,B,F,possession marijuana for sale,33.9886,-118.3352,3,4,4,12
2016-05-20,1500.0,Southwest,22,M,B,F,transport/sell/furnish/etc marijuana,34.0145,-118.29799999999999,0,0,2,17
2016-05-19,2235.0,Central,33,M,B,F,transport/sell/furnish/etc marijuana,34.0458,-118.243,8,16,0,7
2016-05-26,1515.0,Harbor,52,M,W,F,possession marijuana for sale,33.7433,-118.2879,0,0,2,7
2016-05-25,650.0,Van Nuys,31,M,O,F,unlawfully plant/cultivate/etc marijuana,34.1903,-118.4574,0,2,3,9
2016-05-26,2035.0,Pacific,17,M,H,M,poss of more than 28.5 grams of marijuana,33.9942,-118.4114,0,1,3,6
2016-05-27,2300.0,Pacific,36,M,O,F,possession marijuana for sale,33.944,-118.4073,0,1,0,0
2016-05-24,945.0,77th Street,45,M,B,F,transport/sell/furnish/etc marijuana,33.9932,-118.3177,2,5,2,13
2016-05-25,1530.0,Central,16,M,B,F,transport/sell/furnish/etc marijuana,34.0327,-118.2683,3,13,6,15
2016-05-25,1730.0,Pacific,18,M,B,F,transport/sell/furnish/etc marijuana,33.9918,-118.4791,2,7,1,2
2016-05-26,1515.0,Harbor,22,M,B,F,possession marijuana for sale,33.7433,-118.2879,0,0,2,7
2016-05-26,955.0,Southeast,21,M,B,F,possession marijuana for sale,33.9348,-118.2479,0,0,4,15
2016-05-25,1723.0,Pacific,33,M,O,F,unlawfully plant/cultivate/etc marijuana,33.944,-118.4073,0,1,0,0
2016-05-27,1030.0,Pacific,51,M,W,F,possession marijuana for sale,33.9432,-118.4013,0,0,0,0
2016-05-25,2145.0,Southeast,26,M,B,F,possession marijuana for sale,33.9358,-118.25,0,0,5,16
2016-05-24,1600.0,Topanga,21,M,H,F,transport/sell/furnish/etc marijuana,34.2176,-118.6017,0,0,0,6
2016-05-23,1700.0,Foothill,38,M,W,F,unlawfully plant/cultivate/etc marijuana,34.2309,-118.3744,0,1,1,1
2016-05-23,615.0,Pacific,27,M,W,F,possession marijuana for sale,33.9526,-118.3823,0,1,1,1
2016-05-26,1515.0,Harbor,21,M,O,F,possession marijuana for sale,33.7433,-118.2879,0,0,2,7
2016-05-25,1900.0,Pacific,26,M,B,M,poss of more than 28.5 grams of marijuana,33.9918,-118.4791,2,7,1,2
2016-05-25,1530.0,Central,27,M,B,F,transport/sell/furnish/etc marijuana,34.0324,-118.2675,4,12,6,14
2016-05-25,750.0,Van Nuys,36,M,W,F,unlawfully plant/cultivate/etc marijuana,34.1509,-118.456,0,4,1,1
2016-05-23,1900.0,Van Nuys,36,M,W,F,possession marijuana for sale,34.1684,-118.4586,0,1,2,4
2016-06-02,1830.0,Mission,34,M,H,F,possession marijuana for sale,34.3049,-118.4756,0,0,0,2
2016-06-01,1545.0,Topanga,45,M,W,F,possession marijuana for sale,34.2061,-118.5809,0,1,1,8
2016-06-01,2345.0,Newton,28,M,H,F,transport/sell/furnish/etc marijuana,34.0102,-118.2653,0,5,9,21
2016-06-02,1830.0,Mission,40,M,H,F,transport/sell/furnish/etc marijuana,34.3049,-118.4756,0,0,0,2
2016-05-30,1645.0,Central,20,M,B,F,possession marijuana for sale,34.0327,-118.2683,3,13,6,15
2016-06-01,1730.0,Pacific,51,M,H,F,possession marijuana for sale,33.9695,-118.4606,0,0,0,1
2016-06-02,1125.0,Hollenbeck,17,M,H,M,minor poss 28.5+ grams marijuana/school,34.0831,-118.2119,1,3,4,11
2016-05-28,1230.0,Southwest,35,M,B,F,transport/sell/furnish/etc marijuana,33.9993,-118.3244,1,3,4,14
2016-05-31,1810.0,Southeast,27,M,B,F,transport/sell/furnish/etc marijuana,33.9399,-118.2848,1,2,2,12
2016-06-02,1830.0,Mission,25,M,B,F,possession marijuana for sale,34.303000000000004,-118.4778,0,0,0,1
2016-05-29,1530.0,Wilshire,18,M,B,M,minor poss 28.5+ grams marijuana/school,34.0761,-118.3766,4,12,1,1
2016-06-01,1535.0,Central,21,M,B,F,transport/sell/furnish/etc marijuana,34.0327,-118.2683,3,13,6,15
2016-06-01,1915.0,Devonshire,34,M,W,F,possession marijuana for sale,34.2246,-118.5361,0,0,1,9
2016-06-02,1625.0,Pacific,37,M,W,F,transport/sell/furnish/etc marijuana,33.989000000000004,-118.4755,2,6,1,3
2016-06-01,1715.0,Hollywood,35,M,W,F,possession marijuana for sale,34.0881,-118.3135,4,5,4,11
2016-06-01,1715.0,Hollywood,35,M,W,F,possession marijuana for sale,34.0987,-118.3337,8,14,2,6
2016-05-31,1940.0,Southeast,29,M,H,F,possession marijuana for sale,33.9493,-118.26299999999999,0,1,3,12
2016-06-02,1530.0,Pacific,23,M,B,F,transport/sell/furnish/etc marijuana,33.9922,-118.4776,2,7,1,2
2016-05-29,1528.0,West LA,21,M,B,F,transport/sell/furnish/etc marijuana,34.0453,-118.4329,5,10,1,5
2016-06-08,1300.0,Harbor,33,M,W,F,unlawfully plant/cultivate/etc marijuana,33.7869,-118.3015,0,0,1,4
2016-06-03,1650.0,77th Street,38,M,B,F,transport/sell/furnish/etc marijuana,33.9664,-118.309,1,2,1,8
2016-06-08,1800.0,Southwest,56,M,B,F,possession marijuana for sale,34.0042,-118.3315,0,1,2,12
2016-06-08,2205.0,West Valley,28,M,B,F,possession marijuana for sale,34.18,-118.536,0,0,1,7
2016-06-08,1630.0,Foothill,59,M,W,F,transport/sell/furnish/etc marijuana,34.2636,-118.44,0,0,2,6
2016-06-08,1300.0,Harbor,39,M,W,F,unlawfully plant/cultivate/etc marijuana,33.7866,-118.3044,0,0,1,4
2016-06-07,940.0,West LA,42,M,W,M,poss of more than 28.5 grams of marijuana,34.0542,-118.3805,0,3,0,4
2016-06-07,800.0,Van Nuys,38,M,B,I,possess 28.5 grams or less of marijuana,34.1576,-118.4225,0,2,1,3
2016-06-08,1300.0,77th Street,28,M,B,F,transport/sell/furnish/etc marijuana,33.9713,-118.2739,0,3,4,12
2016-06-03,1540.0,77th Street,47,M,B,F,transport/sell/furnish/etc marijuana,33.9638,-118.2629,1,1,5,15
2016-06-07,1645.0,Foothill,29,M,H,F,transport/sell/furnish/etc marijuana,34.2588,-118.4321,0,0,1,8
2016-06-07,1700.0,77th Street,59,M,B,F,transport/sell/furnish/etc marijuana,33.9933,-118.3138,1,4,3,8
2016-06-08,1300.0,Harbor,32,M,W,F,unlawfully plant/cultivate/etc marijuana,33.7869,-118.3015,0,0,1,4
2016-06-08,1300.0,Harbor,35,M,O,F,unlawfully plant/cultivate/etc marijuana,33.7869,-118.3015,0,0,1,4
2016-06-07,650.0,Central,55,M,B,F,transport/sell/furnish/etc marijuana,34.046,-118.2493,10,18,0,4
2016-06-07,1700.0,77th Street,45,M,B,F,transport/sell/furnish/etc marijuana,33.9933,-118.3138,1,4,3,8
2016-06-07,1800.0,Northeast,32,M,H,F,transport/sell/furnish/etc marijuana,34.1178,-118.2488,0,1,3,6
2016-06-08,1300.0,Harbor,27,M,W,F,unlawfully plant/cultivate/etc marijuana,33.7869,-118.3015,0,0,1,4
2016-06-08,745.0,77th Street,25,M,B,F,possession marijuana for sale,33.9709,-118.3014,0,2,1,10
2016-06-08,1315.0,Harbor,60,M,W,F,unlawfully plant/cultivate/etc marijuana,33.7869,-118.3015,0,0,1,4
2016-06-06,1500.0,Hollenbeck,14,F,H,F,transport/sell/furnish/etc marijuana,34.0812,-118.2032,0,1,4,10
2016-06-08,1740.0,77th Street,53,M,B,F,possession marijuana for sale,33.9727,-118.285,0,1,3,13
2016-06-07,1700.0,77th Street,55,M,B,F,transport/sell/furnish/etc marijuana,33.9933,-118.3138,1,4,3,8
2016-06-04,2045.0,Foothill,31,M,H,F,transport/sell/furnish/etc marijuana,34.2178,-118.37299999999999,0,2,1,5
2016-06-03,2115.0,Van Nuys,31,M,H,F,possession marijuana for sale,34.1849,-118.4662,0,2,1,5
2016-06-15,1800.0,Newton,41,M,B,F,transport/sell/furnish/etc marijuana,34.0286,-118.2545,1,18,3,10
2016-06-15,1500.0,West LA,27,F,W,F,possession marijuana for sale,34.0756,-118.4683,0,0,0,1
2016-06-15,10.0,Foothill,28,M,H,F,possession marijuana for sale,34.2825,-118.4268,0,0,1,7
2016-06-15,1315.0,Harbor,24,M,O,F,possession marijuana for sale,33.7415,-118.2923,0,0,3,9
2016-06-15,1315.0,Harbor,24,M,H,F,possession marijuana for sale,33.7455,-118.2923,0,0,2,6
2016-06-15,1315.0,Harbor,26,F,H,F,possession marijuana for sale,33.7455,-118.2923,0,0,2,6
2016-06-15,1755.0,Newton,43,M,B,F,transport/sell/furnish/etc marijuana,34.0286,-118.2545,1,18,3,10
2016-06-15,1310.0,Harbor,22,M,H,F,possession marijuana for sale,33.7415,-118.2923,0,0,3,9
2016-06-09,1900.0,Olympic,32,M,B,F,transport/sell/furnish/etc marijuana,34.0418,-118.309,1,3,3,13
2016-06-09,1900.0,Olympic,30,F,B,F,transport/sell/furnish/etc marijuana,34.0418,-118.309,1,3,3,13
2016-06-15,1315.0,Harbor,23,M,H,F,possession marijuana for sale,33.7415,-118.2923,0,0,3,9
2016-06-12,1130.0,Foothill,60,M,W,M,poss of more than 28.5 grams of marijuana,34.2173,-118.3835,0,0,1,5
2016-06-12,1635.0,77th Street,32,M,H,F,unlawfully plant/cultivate/etc marijuana,33.9638,-118.2629,1,1,5,15
2016-06-09,1900.0,Olympic,23,F,B,F,transport/sell/furnish/etc marijuana,34.0418,-118.309,1,3,3,13
2016-06-14,915.0,Pacific,54,M,W,F,unlawfully plant/cultivate/etc marijuana,33.9493,-118.3725,0,0,1,1
2016-06-15,1915.0,Southeast,16,M,H,F,possession marijuana for sale,33.9593,-118.2586,0,1,4,18
2016-06-20,845.0,Hollywood,27,M,W,F,possession marijuana for sale,34.0889,-118.3277,1,12,1,9
2016-06-16,1540.0,Hollywood,30,M,B,F,transport/sell/furnish/etc marijuana,34.1006,-118.3417,2,15,2,4
2016-06-16,1755.0,Hollywood,23,M,B,F,possession marijuana for sale,34.1034,-118.3325,8,9,1,3
2016-06-17,1900.0,West Valley,26,M,W,F,possession marijuana for sale,34.1775,-118.536,0,0,1,6
2016-06-16,2135.0,Olympic,22,M,H,F,transport/sell/furnish/etc marijuana,34.0674,-118.2954,2,8,4,24
2016-06-15,2235.0,Newton,32,M,H,F,transport/sell/furnish/etc marijuana,33.9774,-118.2783,1,3,3,12
2016-06-16,630.0,Foothill,18,M,H,F,possession marijuana for sale,34.2094,-118.3703,1,2,0,5
2016-06-21,1600.0,77th Street,30,M,B,F,transport/sell/furnish/etc marijuana,33.9932,-118.3294,2,5,7,11
2016-06-16,1745.0,Hollywood,30,M,B,F,transport/sell/furnish/etc marijuana,34.1016,-118.3333,8,12,2,5
2016-06-21,1600.0,Hollywood,21,F,W,F,possession marijuana for sale,34.1018,-118.3005,1,3,1,8
2016-06-16,1535.0,Hollywood,44,M,W,F,possession marijuana for sale,34.0998,-118.3223,6,8,3,9
2016-06-16,1800.0,Hollywood,28,M,B,F,possession marijuana for sale,34.1016,-118.3333,8,12,2,5
2016-06-20,1820.0,Central,37,M,B,F,transport/sell/furnish/etc marijuana,34.0449,-118.2458,9,19,0,5
2016-06-17,30.0,Olympic,23,M,H,I,possess 28.5 grams or less of marijuana,34.0561,-118.2941,1,9,7,21
2016-06-23,40.0,Hollywood,49,M,W,F,possession marijuana for sale,34.0864,-118.3059,4,5,1,11
2016-06-23,1700.0,Rampart,61,M,B,F,transport/sell/furnish/etc marijuana,34.0559,-118.2842,3,6,9,27
2016-06-22,1400.0,Harbor,28,M,W,F,possession marijuana for sale,33.7412,-118.2924,0,0,3,9
2016-06-22,2010.0,Southeast,37,M,B,F,possession marijuana for sale,33.9393,-118.2695,0,1,5,16
2016-06-25,630.0,Hollywood,38,M,B,F,transport/sell/furnish/etc marijuana,34.1016,-118.3295,8,9,1,10
2016-06-22,1400.0,Harbor,34,M,O,F,possession marijuana for sale,33.7412,-118.2924,0,0,3,9
2016-06-22,520.0,Newton,32,M,W,F,unlawfully plant/cultivate/etc marijuana,34.0227,-118.2301,3,12,0,6
2016-06-23,1820.0,Topanga,33,M,B,F,possession marijuana for sale,34.2172,-118.5667,0,0,2,6
2016-06-25,2245.0,Foothill,43,M,B,F,possession marijuana for sale,34.2726,-118.4204,0,0,1,8
2016-06-23,2145.0,Mission,44,M,W,F,transport/sell/furnish/etc marijuana,34.2356,-118.47200000000001,0,0,3,12
2016-06-24,800.0,West LA,31,M,W,M,poss of more than 28.5 grams of marijuana,34.0437,-118.443,1,9,1,5
2016-06-27,1810.0,Central,33,M,B,F,transport/sell/furnish/etc marijuana,34.0428,-118.2461,11,20,1,6
2016-06-23,1525.0,Southeast,38,M,B,F,possession marijuana for sale,33.9601,-118.2782,0,2,4,19
2016-06-22,2010.0,Southeast,30,M,B,F,possession marijuana for sale,33.9393,-118.2695,0,1,5,16
2016-06-23,40.0,Hollywood,34,M,H,F,transport/sell/furnish/etc marijuana,34.0981,-118.3109,0,5,4,9
2016-06-25,2210.0,Newton,23,M,B,F,possession marijuana for sale,33.9824,-118.2783,2,4,4,14
2016-06-22,1400.0,Harbor,28,M,W,F,possession marijuana for sale,33.7412,-118.2924,0,0,3,9
2016-07-01,2257.0,Pacific,25,M,B,F,transport/sell/furnish/etc marijuana,33.9428,-118.4054,0,0,0,0
2016-07-01,120.0,Southwest,56,M,B,F,possession marijuana for sale,34.0042,-118.3326,0,1,1,12
2016-06-29,1400.0,Harbor,30,M,H,F,possession marijuana for sale,33.7797,-118.2676,0,0,2,7
2016-06-30,1000.0,Pacific,34,M,H,F,transport/sell/furnish/etc marijuana,33.944,-118.4073,0,1,0,0
2016-06-29,2300.0,Harbor,29,M,O,F,transport/sell/furnish/etc marijuana,33.7577,-118.2884,0,0,0,5
2016-06-28,1750.0,Topanga,26,M,H,F,possession marijuana for sale,34.2084,-118.5688,0,0,3,8
2016-06-29,1415.0,Harbor,24,M,B,F,possession marijuana for sale,33.7798,-118.2656,0,0,1,6
2016-06-29,1700.0,Van Nuys,39,M,W,F,unlawfully plant/cultivate/etc marijuana,34.1339,-118.4234,0,1,0,1
2016-07-01,2257.0,Pacific,25,M,B,F,transport/sell/furnish/etc marijuana,33.9428,-118.4054,0,0,0,0
2016-06-28,1420.0,Wilshire,33,M,B,F,transport/sell/furnish/etc marijuana,34.0716,-118.3614,2,10,1,5
2016-06-29,1000.0,West LA,24,F,H,F,possession marijuana for sale,34.0521,-118.3864,0,1,1,3
2016-06-28,1610.0,Hollywood,25,M,H,F,possession marijuana for sale,34.102,-118.3654,1,7,0,4
2016-06-28,1830.0,Topanga,36,M,O,F,possession marijuana for sale,34.2084,-118.5688,0,0,3,8
2016-06-28,1010.0,Mission,34,M,H,F,possession marijuana for sale,34.3083,-118.4442,0,1,5,9
2016-06-29,1400.0,Harbor,20,M,H,F,possession marijuana for sale,33.7797,-118.2687,0,0,2,7
